snapshot_count,link_A_capacity,link_A_usage_current_value,link_A_usage_rate,link_B_capacity,link_B_usage_current_value,link_B_usage_rate,link_C_capacity,link_C_usage_current_value,link_C_usage_rate,link_D_capacity,link_D_usage_current_value,link_D_usage_rate,link_E_capacity,link_E_usage_current_value,link_E_usage_rate,link_F_capacity,link_F_usage_current_value,link_F_usage_rate
843,10000000.0,27166523363.0,2716.6523363,10000000.0,0.0,0.0,10000000.0,27166523347.0,2716.6523347,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7197932.0,0.7197932
844,10000000.0,27166523363.0,2716.6523363,10000000.0,0.0,0.0,10000000.0,27166523347.0,2716.6523347,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7197932.0,0.7197932
845,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
846,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
847,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
848,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
849,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
850,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
851,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
852,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
853,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
854,10000000.0,10886112984.0,1088.6112984,10000000.0,0.0,0.0,10000000.0,10886105272.0,1088.6105272,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2885260.0,0.288526
855,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
856,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
857,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
858,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
859,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
860,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
861,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
862,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
863,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
864,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
865,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
866,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
867,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
868,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
869,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
870,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
871,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
872,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
873,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
874,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
875,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
876,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
877,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
878,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
879,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
880,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
881,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
882,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
884,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
885,10000000.0,16317242092.0,1631.7242092,10000000.0,0.0,0.0,10000000.0,16317233451.0,1631.7233451,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,4315787.0,0.4315787
886,10000000.0,16317242092.0,1631.7242092,10000000.0,0.0,0.0,10000000.0,16317233451.0,1631.7233451,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,4315787.0,0.4315787
887,10000000.0,16317242092.0,1631.7242092,10000000.0,0.0,0.0,10000000.0,16317233451.0,1631.7233451,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,4315787.0,0.4315787
888,10000000.0,16317242092.0,1631.7242092,10000000.0,0.0,0.0,10000000.0,16317233451.0,1631.7233451,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,4315787.0,0.4315787
889,10000000.0,16317242092.0,1631.7242092,10000000.0,0.0,0.0,10000000.0,16317233451.0,1631.7233451,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,4315787.0,0.4315787
890,10000000.0,16317242092.0,1631.7242092,10000000.0,0.0,0.0,10000000.0,16317233451.0,1631.7233451,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,4315787.0,0.4315787
891,10000000.0,16317242092.0,1631.7242092,10000000.0,0.0,0.0,10000000.0,16317233451.0,1631.7233451,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,4315787.0,0.4315787
892,10000000.0,16317242092.0,1631.7242092,10000000.0,0.0,0.0,10000000.0,16317233451.0,1631.7233451,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,4315787.0,0.4315787
893,10000000.0,16317242092.0,1631.7242092,10000000.0,0.0,0.0,10000000.0,16317233451.0,1631.7233451,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,4315787.0,0.4315787
894,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
895,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
896,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
897,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
898,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
899,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
900,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
901,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
902,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
903,10000000.0,27389448942.0,2738.9448942,10000000.0,0.0,0.0,10000000.0,27389452236.0,2738.9452236,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7253494.0,0.7253494
904,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
905,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
906,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
907,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
908,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
909,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
910,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
911,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
912,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
913,10000000.0,27703314920.0,2770.331492,10000000.0,0.0,0.0,10000000.0,27703312177.0,2770.3312177,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7340852.0,0.7340852
914,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
915,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
916,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
917,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
918,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
919,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
920,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
921,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
922,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
923,10000000.0,27341815185.0,2734.1815185,10000000.0,0.0,0.0,10000000.0,27341807189.0,2734.1807189,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7244359.0,0.7244359
924,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
925,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
926,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
927,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
928,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
929,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
930,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
931,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
932,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
933,10000000.0,27558992144.0,2755.8992144,10000000.0,0.0,0.0,10000000.0,27558972888.0,2755.8972888,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7302942.0,0.7302942
934,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
935,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
936,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
937,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
938,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
939,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
940,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
941,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
942,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
943,10000000.0,27621627710.0,2762.162771,10000000.0,0.0,0.0,10000000.0,27621626826.0,2762.1626826,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7320072.0,0.7320072
944,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
945,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
946,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
947,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
948,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
949,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
950,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
951,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
952,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
953,10000000.0,27405476488.0,2740.5476488,10000000.0,0.0,0.0,10000000.0,27405490832.0,2740.5490832,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,7262675.0,0.7262675
954,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
955,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
956,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
957,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
958,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
959,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
960,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
961,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
962,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
963,10000000.0,27143776853.0,2714.3776853,10000000.0,0.0,0.0,10000000.0,27143748992.0,2714.3748992,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7192341.0,0.7192341
964,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
965,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
966,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
967,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
968,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
969,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
970,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
971,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
972,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
973,10000000.0,27665494583.0,2766.5494583,10000000.0,0.0,0.0,10000000.0,27665513026.0,2766.5513026,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328245.0,0.7328245
974,10000000.0,27151969941.0,2715.1969941,10000000.0,0.0,0.0,10000000.0,27151963014.0,2715.1963014,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7195050.0,0.719505
975,10000000.0,27151969941.0,2715.1969941,10000000.0,0.0,0.0,10000000.0,27151963014.0,2715.1963014,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7195050.0,0.719505
976,10000000.0,27151969941.0,2715.1969941,10000000.0,0.0,0.0,10000000.0,27151963014.0,2715.1963014,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7195050.0,0.719505
977,10000000.0,27151969941.0,2715.1969941,10000000.0,0.0,0.0,10000000.0,27151963014.0,2715.1963014,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7195050.0,0.719505
978,10000000.0,27151969941.0,2715.1969941,10000000.0,0.0,0.0,10000000.0,27151963014.0,2715.1963014,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7195050.0,0.719505
979,10000000.0,27151969941.0,2715.1969941,10000000.0,0.0,0.0,10000000.0,27151963014.0,2715.1963014,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7195050.0,0.719505
980,10000000.0,27151969941.0,2715.1969941,10000000.0,0.0,0.0,10000000.0,27151963014.0,2715.1963014,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7195050.0,0.719505
